trip_id,start_time,end_time,headway_secs,exact_times
weekday_S0070_S007002_0,06:00:00,12:00:00,3600,0
weekday_S0070_S007002_1,13:00:00,14:00:00,3600,0
weekday_S0070_S007002_2,14:00:00,15:00:00,3600,0
weekday_S0070_S007002_3,15:00:00,16:00:00,3600,0
weekday_S0070_S007002_4,17:00:00,18:30:00,3600,0
weekday_S0070_S007002_5,18:30:00,20:00:00,5400,0
weekday_S0070_S007002_6,20:00:00,21:30:00,5400,0
weekday_S0070_S007002_7,21:30:00,23:00:00,5400,0
weekend_S0070_S007002_0,06:00:00,09:00:00,3600,0
weekend_S0070_S007002_1,10:00:00,12:00:00,3600,0
weekend_S0070_S007002_2,13:00:00,14:00:00,3600,0
weekend_S0070_S007002_3,14:00:00,17:00:00,3600,0
weekend_S0070_S007002_4,17:00:00,18:30:00,3600,0
weekend_S0070_S007002_5,18:30:00,20:00:00,7800,0
weekend_S0070_S007002_6,20:00:00,21:30:00,7800,0
weekend_S0070_S007002_7,21:30:00,23:00:00,7800,0
weekday_U2000_U200002_0,05:30:00,05:45:00,900,0
weekday_U2000_U200002_1,06:00:00,06:15:00,900,0
weekday_U2000_U200002_2,06:15:00,06:30:00,900,0
weekday_U2000_U200002_3,06:45:00,07:00:00,900,0
weekday_U2000_U200002_4,07:20:00,07:40:00,1200,0
weekday_U2000_U200002_5,08:00:00,09:00:00,1200,0
weekday_U2000_U200002_6,09:25:00,10:40:00,1500,0
weekday_U2000_U200002_7,11:05:00,18:35:00,1500,0
weekday_U2000_U200002_8,19:00:00,21:30:00,1500,0
weekday_U2000_U200002_9,22:00:00,24:00:00,1800,0
weekday_U4000_U400002_0,05:30:00,06:30:00,900,0
weekday_U4000_U400002_1,06:40:00,07:40:00,1200,0
weekday_U4000_U400002_2,07:55:00,08:25:00,900,0
weekday_U4000_U400002_3,08:55:00,09:25:00,900,0
weekday_U4000_U400002_4,09:35:00,10:35:00,1200,0
weekday_U4000_U400002_5,10:50:00,11:20:00,900,0
weekday_U4000_U400002_6,11:50:00,12:20:00,900,0
weekday_U4000_U400002_7,12:30:00,13:30:00,1200,0
weekday_U4000_U400002_8,13:45:00,14:15:00,900,0
weekday_U4000_U400002_9,14:45:00,15:15:00,900,0
weekday_U4000_U400002_10,15:25:00,16:25:00,1200,0
weekday_U4000_U400002_11,16:40:00,17:10:00,900,0
weekday_U4000_U400002_12,17:40:00,18:00:00,1200,0
weekday_U4000_U400002_13,18:30:00,20:30:00,1800,0
weekday_U4000_U400002_14,20:45:00,21:00:00,900,0
weekday_U4000_U400002_15,21:30:00,22:30:00,1800,0
weekday_U1730_U173002_0,05:30:00,06:00:00,900,0
weekday_U1730_U173001_0,06:50:00,07:20:00,900,0
weekday_U1730_U173002_1,06:10:00,06:30:00,600,0
weekday_U1730_U173001_1,07:35:00,07:55:00,600,0
weekday_U1730_U173002_2,06:40:00,07:00:00,600,0
weekday_U1730_U173001_2,8:15:00,8:35:00,600,0
weekday_U1730_U173002_3,07:15:00,08:15:00,900,0
weekday_U1730_U173001_3,08:50:00,9:50:00,900,0
weekday_U1730_U173002_4,08:30:00,14:30:00,900,0
weekday_U1730_U173001_4,09:55:00,15:55:00,900,0
weekday_U1730_U173002_5,14:45:00,17:45:00,900,0
weekday_U1730_U173001_5,16:15:00,19:15:00,900,0
weekday_U1730_U173002_6,18:00:00,18:30:00,900,0
weekday_U1730_U173001_6,19:30:00,20:50:00,900,0
weekday_U1730_U173002_7,18:30:00,21:00:00,1800,0
weekday_U1730_U173001_7,19:50:00,22:20:00,1800,0
weekday_U1730_U173002_8,21:30:00,22:00:00,1800,0
weekday_U1730_U173001_8,22:45:00,23:15:00,1800,0
weekday_U1730_U173002_9,22:30:00,23:30:00,1800,0
weekday_U1730_U173001_9,23:35:00,24:40:00,1800,0
weekday_U4500_U450002_0,05:30:00,05:50:00,1200,0
weekday_U4500_U450001_0,06:40:00,07:05:00,1200,0
weekday_U4500_U450002_1,06:10:00,06:50:00,2400,0
weekday_U4500_U450001_1,07:40:00,09:00:00,2400,0
weekday_U4500_U450002_2,07:30:00,07:50:00,1200,0
weekday_U4500_U450001_2,09:40:00,10:10:00,1200,0
weekday_U4500_U450002_3,08:30:00,09:10:00,2400,0
weekday_U4500_U450001_3,10:30:00,11:00:00,2400,0
weekday_U4500_U450002_4,09:50:00,10:50:00,3600,0
weekday_U4500_U450001_4,11:20:00,12:20:00,3600,0
weekday_U4500_U450002_5,11:30:00,11:50:00,1200,0
weekday_U4500_U450001_5,13:00:00,13:30:00,1200,0
weekday_U4500_U450002_6,12:30:00,13:00:00,1800,0
weekday_U4500_U450001_6,14:00:00,14:40:00,1800,0
weekday_U4500_U450002_7,13:30:00,14:40:00,4200,0
weekday_U4500_U450001_7,15:00:00,16:10:00,4200,0
weekday_U4500_U450002_8,15:30:00,15:50:00,1200,0
weekday_U4500_U450001_8,17:00:00,17:30:00,1200,0
weekday_U4500_U450002_9,16:10:00,16:40:00,1800,0
weekday_U4500_U450001_9,17:50:00,18:20:00,1800,0
weekday_U4500_U450002_10,17:10:00,18:20:00,4200,0
weekday_U4500_U450001_10,19:00:00,20:00:00,4200,0
weekday_U4500_U450002_11,19:20:00,20:00:00,2400,0
weekday_U4500_U450001_11,20:55:00,21:30:00,2400,0
weekday_U4500_U450002_12,21:00:00,22:00:00,3600,0
weekday_U4500_U450001_12,22:30:00,23:30:00,3600,0
weekend_U4500_U450002_0,05:30:00,05:50:00,1200,0
weekend_U4500_U450001_0,06:25:00,06:55:00,1200,0
weekend_U4500_U450002_1,06:10:00,06:50:00,1200,0
weekend_U4500_U450001_1,07:20:00,08:10:00,1200,0
weekend_U4500_U450002_2,07:10:00,07:50:00,2400,0
weekend_U4500_U450001_2,08:30:00,09:05:00,2400,0
weekend_U4500_U450002_3,08:20:00,09:00:00,2400,0
weekend_U4500_U450001_3,09:40:00,10:30:00,2400,0
weekend_U4500_U450002_4,09:40:00,10:00:00,1200,0
weekend_U4500_U450001_4,11:00:00,11:25:00,1200,0
weekend_U4500_U450002_5,10:20:00,11:00:00,2400,0
weekend_U4500_U450001_5,11:45:00,12:35:00,2400,0
weekend_U4500_U450002_6,11:30:00,12:10:00,2400,0
weekend_U4500_U450001_6,13:05:00,13:45:00,2400,0
weekend_U4500_U450002_7,12:30:00,13:10:00,2400,0
weekend_U4500_U450001_7,14:05:00,14:40:00,2400,0
weekend_U4500_U450002_8,13:30:00,14:10:00,2400,0
weekend_U4500_U450001_8,15:00:00,15:45:00,2400,0
weekend_U4500_U450002_9,14:40:00,16:00:00,2400,0
weekend_U4500_U450001_9,16:15:00,17:35:00,2400,0
weekend_U4500_U450002_10,16:30:00,17:00:00,1800,0
weekend_U4500_U450001_10,18:05:00,18:35:00,1800,0
weekend_U4500_U450002_11,18:00:00,19:00:00,1800,0
weekend_U4500_U450001_11,19:30:00,20:30:00,1800,0
weekend_U4500_U450002_12,19:30:00,20:00:00,1800,0
weekend_U4500_U450001_12,20:50:00,21:30:00,1800,0
weekend_U4500_U450002_13,21:00:00,22:00:00,3600,0
weekend_U4500_U450001_13,22:30:00,23:30:00,3600,0
weekend_U4000_U400002_0,06:00:00,06:30:00,900,0
weekend_U4000_U400002_1,06:45:00,08:00:00,900,0
weekend_U4000_U400002_2,08:25:00,08:26:00,1500,0
weekend_U4000_U400002_3,09:00:00,09:01:00,2100,0
weekend_U4000_U400002_4,09:30:00,09:31:00,1800,0
weekend_U4000_U400002_5,09:45:00,10:45:00,900,0
weekend_U4000_U400002_6,11:10:00,11:11:00,1500,0
weekend_U4000_U400002_7,11:45:00,11:46:00,2100,0
weekend_U4000_U400002_8,12:15:00,12:16:00,1800,0
weekend_U4000_U400002_9,12:30:00,13:30:00,900,0
weekend_U4000_U400002_10,13:55:00,13:56:00,1500,0
weekend_U4000_U400002_11,14:30:00,14:31:00,2100,0
weekend_U4000_U400002_12,15:00:00,15:01:00,1800,0
weekend_U4000_U400002_13,15:15:00,16:15:00,900,0
weekend_U4000_U400002_14,16:40:00,16:41:00,1500,0
weekend_U4000_U400002_15,17:15:00,17:16:00,2100,0
weekend_U4000_U400002_16,17:45:00,17:46:00,1800,0
weekend_U4000_U400002_17,18:05:00,18:06:00,1200,0
weekend_U4000_U400002_18,18:30:00,19:20:00,1500,0
weekend_U4000_U400002_19,19:50:00,20:20:00,1800,0
weekend_U4000_U400002_20,07:05:00,07:06:00,300,0
weekend_U4000_U400002_21,16:30:00,16:31:00,600,0
weekend_U4000_U400002_22,20:35:00,20:50:00,900,0
weekend_U4000_U400002_23,21:20:00,22:30:00,2100,0
weekday_U4200_U420002_0,05:20:00,05:50:00,900,0
weekday_U4200_U420002_1,06:00:00,07:10:00,600,0
weekday_U4200_U420002_2,07:30:00,08:30:00,600,0
weekday_U4200_U420002_3,08:45:00,09:30:00,900,0
weekday_U4200_U420002_4,10:00:00,10:15:00,1800,0
weekday_U4200_U420002_5,10:15:00,12:30:00,900,0
weekday_U4200_U420002_6,13:00:00,13:15:00,1800,0
weekday_U4200_U420002_7,13:15:00,15:30:00,900,0
weekday_U4200_U420002_8,16:00:00,18:20:00,1800,0
weekday_U4200_U420002_9,16:15:00,18:00:00,900,0
weekday_U4200_U420002_10,18:20:00,18:40:00,1200,0
weekday_U4200_U420002_11,19:30:00,20:00:00,3000,0
weekday_U4200_U420002_12,20:00:00,21:00:00,1800,0
weekday_U4200_U420002_13,21:45:00,22:30:00,2700,0
weekday_U7700_U770002_0,06:00:00,06:10:00,1200,0
weekday_U7700_U770001_0,07:06:00,07:16:00,1200,0
weekday_U7700_U770002_1,06:20:00,06:30:00,1200,0
weekday_U7700_U770001_1,07:36:00,07:46:00,1200,0
weekday_U7700_U770002_2,06:40:00,06:45:00,600,0
weekday_U7700_U770001_2,08:11:00,08:16:00,600,0
weekday_U7700_U770002_3,06:50:00,06:55:00,600,0
weekday_U7700_U770001_3,08:21:00,08:26:00,600,0
weekday_U7700_U770002_4,07:00:00,07:05:00,600,0
weekday_U7700_U770001_4,08:41:00,08:46:00,600,0
weekday_U7700_U770002_5,07:15:00,07:20:00,900,0
weekday_U7700_U770001_5,08:56:00,09:01:00,900,0
weekday_U7700_U770002_6,07:30:00,07:35:00,900,0
weekday_U7700_U770001_6,09:11:00,09:16:00,900,0
weekday_U7700_U770002_7,08:00:00,08:05:00,1800,0
weekday_U7700_U770001_7,09:41:00,09:46:00,1800,0
weekday_U7700_U770002_8,08:30:00,08:35:00,1800,0
weekday_U7700_U770001_8,10:11:00,10:16:00,1800,0
weekday_U7700_U770002_9,09:00:00,09:05:00,1800,0
weekday_U7700_U770001_9,10:31:00,10:36:00,1800,0
weekday_U7700_U770002_10,09:30:00,09:35:00,1800,0
weekday_U7700_U770001_10,11:01:00,11:06:00,1800,0
weekday_U7700_U770002_11,10:00:00,10:05:00,900,0
weekday_U7700_U770001_11,11:31:00,11:36:00,900,0
weekday_U7700_U770002_12,10:15:00,10:20:00,900,0
weekday_U7700_U770001_12,11:46:00,11:51:00,900,0
weekday_U7700_U770002_13,10:30:00,10:35:00,900,0
weekday_U7700_U770001_13,12:01:00,12:06:00,900,0
weekday_U7700_U770002_14,10:45:00,10:50:00,900,0
weekday_U7700_U770001_14,12:11:00,12:16:00,900,0
weekday_U7700_U770002_15,11:00:00,11:05:00,900,0
weekday_U7700_U770001_15,12:21:00,12:26:00,900,0
weekday_U7700_U770002_16,11:30:00,11:35:00,1800,0
weekday_U7700_U770001_16,12:51:00,12:56:00,1800,0
weekday_U7700_U770002_17,12:00:00,12:05:00,1800,0
weekday_U7700_U770001_17,13:21:00,13:26:00,1800,0
weekday_U7700_U770002_18,12:30:00,12:35:00,1800,0
weekday_U7700_U770001_18,13:51:00,13:56:00,1800,0
weekday_U7700_U770002_19,13:00:00,13:05:00,1800,0
weekday_U7700_U770001_19,14:21:00,14:26:00,1800,0
weekday_U7700_U770002_20,13:30:00,13:35:00,1800,0
weekday_U7700_U770001_20,14:51:00,14:56:00,1800,0
weekday_U7700_U770002_21,14:00:00,14:05:00,1800,0
weekday_U7700_U770001_21,15:31:00,15:36:00,1800,0
weekday_U7700_U770002_22,14:30:00,14:35:00,1800,0
weekday_U7700_U770001_22,15:51:00,15:56:00,1800,0
weekday_U7700_U770002_23,15:00:00,15:05:00,1800,0
weekday_U7700_U770001_23,16:21:00,16:26:00,1800,0
weekday_U7700_U770002_24,15:30:00,15:35:00,1800,0
weekday_U7700_U770001_24,17:01:00,17:06:00,1800,0
weekday_U7700_U770002_25,16:00:00,16:05:00,1800,0
weekday_U7700_U770001_25,17:31:00,17:36:00,1800,0
weekday_U7700_U770002_26,16:15:00,16:20:00,900,0
weekday_U7700_U770001_26,17:56:00,18:05:00,900,0
weekday_U7700_U770002_27,16:30:00,16:35:00,1800,0
weekday_U7700_U770001_27,18:01:00,18:06:00,1800,0
weekday_U7700_U770002_28,16:45:00,16:50:00,1200,0
weekday_U7700_U770001_28,18:26:00,18:31:00,1200,0
weekday_U7700_U770002_29,17:00:00,17:05:00,900,0
weekday_U7700_U770001_29,18:31:00,18:36:00,900,0
weekday_U7700_U770002_30,17:40:00,17:45:00,1200,0
weekday_U7700_U770001_30,19:31:00,19:36:00,1200,0
weekday_U7700_U770002_31,18:20:00,18:25:00,2400,0
weekday_U7700_U770001_31,19:51:00,19:56:00,2400,0
weekday_U7700_U770002_32,19:20:00,19:25:00,3600,0
weekday_U7700_U770001_32,20:51:00,20:56:00,3600,0
weekday_U7700_U770002_33,20:30:00,20:35:00,4200,0
weekday_U7700_U770001_33,21:46:00,21:51:00,4200,0
weekday_U7700_U770002_34,21:30:00,21:35:00,3600,0
weekday_U7700_U770001_34,22:46:00,22:51:00,3600,0
weekday_U7700_U770002_35,22:40:00,22:45:00,4200,0
weekday_U7700_U770001_35,23:31:00,23:36:00,4200,0
weekday_U7700_U770001_36,06:20:00,06:40:00,2700,0
weekday_U4210_U421002_0,05:20:00,06:40:00,600,0
weekday_U4210_U421002_1,07:00:00,07:30:00,600,0
weekday_U4210_U421002_2,07:45:00,08:45:00,900,0
weekday_U4210_U421002_3,09:15:00,11:15:00,900,0
weekday_U4210_U421002_4,11:45:00,12:00:00,900,0
weekday_U4210_U421002_5,12:10:00,12:30:00,600,0
weekday_U4210_U421002_6,12:45:00,13:30:00,900,0
weekday_U4210_U421002_7,14:00:00,16:00:00,900,0
weekday_U4210_U421002_8,16:30:00,18:30:00,900,0
weekday_U4210_U421002_9,19:00:00,20:00:00,1200,0
weekday_U4210_U421002_10,20:25:00,22:30:00,1500,0
weekday_U3000_U300002_0,05:00:00,06:00:00,600,0
weekday_U3000_U300002_1,06:05:00,07:20:00,300,0
weekday_U3000_U300002_2,07:30:00,09:00:00,300,0
weekday_U3000_U300002_3,09:10:00,09:40:00,600,0
weekday_U3000_U300002_4,10:20:00,14:00:00,600,0
weekday_U3000_U300002_5,14:10:00,15:00:00,600,0
weekday_U3000_U300002_6,15:05:00,16:35:00,300,0
weekday_U3000_U300002_7,16:45:00,17:15:00,600,0
weekday_U3000_U300002_8,17:20:00,18:00:00,300,0
weekday_U3000_U300002_9,18:10:00,18:30:00,600,0
weekday_U3000_U300002_10,18:35:00,18:50:00,300,0
weekday_U3000_U300002_11,19:00:00,20:00:00,900,0
weekday_U3000_U300002_12,20:20:00,22:00:00,1200,0
weekday_T7760_T776002_0,06:00:00,06:30:00,1800,0
weekday_T7760_T776002_1,07:10:00,07:40:00,1800,0
weekday_T7760_T776002_2,08:20:00,17:40:00,2400,0
weekday_T7760_T776002_3,18:30:00,19:00:00,1800,0
weekday_T7760_T776002_4,19:50:00,20:20:00,1800,0
weekday_T7760_T776002_5,21:30:00,23:30:00,3600,0
weekend_T7760_T776002_0,06:00:00,06:30:00,1800,0
weekend_T7760_T776002_1,07:10:00,07:40:00,1800,0
weekend_T7760_T776002_2,08:20:00,17:40:00,2400,0
weekend_T7760_T776002_3,18:30:00,19:00:00,1800,0
weekend_T7760_T776002_4,19:50:00,20:20:00,1800,0
weekend_T7760_T776002_5,21:30:00,23:30:00,3600,0
weekday_U5060_U506002_0,06:00:00,07:30:00,5400,0
weekday_U5060_U506001_0,07:45:00,09:20:00,5400,0
weekday_U5060_U506002_1,08:30:00,08:55:00,1500,0
weekday_U5060_U506001_1,10:20:00,11:00:00,1500,0
weekday_U5060_U506002_2,10:30:00,11:30:00,3600,0
weekday_U5060_U506001_2,12:20:00,13:20:00,3600,0
weekday_U5060_U506002_3,12:05:00,13:30:00,5100,0
weekday_U5060_U506001_3,14:00:00,15:20:00,5100,0
weekday_U5060_U506002_4,14:30:00,15:00:00,1800,0
weekday_U5060_U506001_4,16:20:00,16:40:00,1800,0
weekday_U5060_U506002_5,16:30:00,17:30:00,3600,0
weekday_U5060_U506001_5,18:00:00,19:00:00,3600,0
weekday_U5060_U506002_6,18:45:00,19:10:00,1500,0
weekday_U5060_U506001_6,20:30:00,21:30:00,1500,0
weekday_U5060_U506002_7,20:10:00,21:30:00,4800,0
weekday_U5060_U506001_7,21:30:00,22:30:00,4800,0
weekday_U5060_U506001_8,06:30:00,07:30:00,3600,0
weekday_U5060_U506001_9,20:30:00,21:30:00,1800,0
weekend_U5060_U506002_0,06:00:00,07:30:00,5400,0
weekend_U5060_U506001_0,07:45:00,09:20:00,5400,0
weekend_U5060_U506002_1,08:30:00,08:55:00,1500,0
weekend_U5060_U506001_1,10:20:00,11:00:00,1500,0
weekend_U5060_U506002_2,10:30:00,11:30:00,3600,0
weekend_U5060_U506001_2,12:20:00,13:20:00,3600,0
weekend_U5060_U506002_3,12:05:00,13:30:00,5100,0
weekend_U5060_U506001_3,14:00:00,15:20:00,5100,0
weekend_U5060_U506002_4,14:30:00,15:00:00,1800,0
weekend_U5060_U506001_4,16:20:00,16:40:00,1800,0
weekend_U5060_U506002_5,16:30:00,17:30:00,3600,0
weekend_U5060_U506001_5,18:00:00,19:00:00,3600,0
weekend_U5060_U506002_6,18:45:00,19:10:00,1500,0
weekend_U5060_U506001_6,20:30:00,21:30:00,1500,0
weekend_U5060_U506002_7,20:10:00,21:30:00,4800,0
weekend_U5060_U506001_7,21:30:00,22:30:00,4800,0
weekend_U5060_U506001_8,06:30:00,07:30:00,3600,0
weekend_U5060_U506001_9,20:30:00,21:30:00,3600,0
weekend_U3000_U300002_0,05:20:00,10:00:00,600,0
weekend_U3000_U300002_1,10:12:00,13:00:00,720,0
weekend_U3000_U300002_2,13:15:00,14:00:00,900,0
weekend_U3000_U300002_3,14:10:00,14:40:00,600,0
weekend_U3000_U300002_4,15:00:00,16:30:00,600,0
weekend_U3000_U300002_5,16:45:00,18:30:00,900,0
weekend_U3000_U300002_6,18:50:00,19:20:00,1200,0
weekend_U3000_U300002_7,19:20:00,19:40:00,1800,0
weekend_U3000_U300002_8,19:40:00,20:00:00,1200,0
weekend_U3000_U300002_9,20:40:00,21:00:00,1200,0
weekend_U3000_U300002_10,22:00:00,22:20:00,3600,0
weekday_U5400_U540002_0,06:00:00,09:00:00,2700,0
weekday_U5400_U540002_1,10:00:00,18:20:00,3000,0
weekday_U5400_U540002_2,19:20:00,21:00:00,6000,0
weekday_U5400_U540002_3,23:00:00,24:00:00,7200,0
weekday_U5900_U590002_0,05:30:00,05:45:00,900,0
weekday_U5900_U590001_0,06:30:00,06:50:00,900,0
weekday_U5900_U590002_1,06:10:00,06:30:00,1200,0
weekday_U5900_U590001_1,07:25:00,07:55:00,1200,0
weekday_U5900_U590002_2,06:45:00,07:15:00,900,0
weekday_U5900_U590001_2,08:15:00,08:45:00,900,0
weekday_U5900_U590002_3,07:45:00,08:00:00,900,0
weekday_U5900_U590001_3,09:20:00,09:30:00,900,0
weekday_U5900_U590002_4,08:15:00,08:30:00,900,0
weekday_U5900_U590001_4,09:50:00,10:05:00,900,0
weekday_U5900_U590002_5,08:45:00,09:15:00,1800,0
weekday_U5900_U590001_5,10:15:00,10:40:00,1800,0
weekday_U5900_U590002_6,09:45:00,10:05:00,1200,0
weekday_U5900_U590001_6,11:10:00,11:30:00,1200,0
weekday_U5900_U590002_7,10:20:00,10:35:00,900,0
weekday_U5900_U590001_7,11:45:00,11:55:00,900,0
weekday_U5900_U590002_8,11:05:00,11:20:00,900,0
weekday_U5900_U590001_8,12:15:00,12:40:00,900,0
weekday_U5900_U590002_9,11:35:00,11:50:00,900,0
weekday_U5900_U590001_9,12:50:00,13:05:00,900,0
weekday_U5900_U590002_10,12:05:00,12:35:00,1800,0
weekday_U5900_U590001_10,13:25:00,13:50:00,1800,0
weekday_U5900_U590002_11,13:05:00,14:05:00,900,0
weekday_U5900_U590001_11,14:20:00,15:20:00,900,0
weekday_U5900_U590002_12,14:35:00,14:50:00,900,0
weekday_U5900_U590001_12,15:50:00,16:05:00,900,0
weekday_U5900_U590002_13,15:10:00,15:50:00,2400,0
weekday_U5900_U590001_13,16:25:00,17:05:00,2400,0
weekday_U5900_U590002_14,16:20:00,17:05:00,900,0
weekday_U5900_U590001_14,17:35:00,18:20:00,900,0
weekday_U5900_U590002_15,17:20:00,17:55:00,2100,0
weekday_U5900_U590001_15,18:40:00,19:10:00,2100,0
weekday_U5900_U590002_16,18:15:00,18:35:00,1200,0
weekday_U5900_U590001_16,19:35:00,19:50:00,1200,0
weekday_U5900_U590002_17,19:00:00,19:30:00,1800,0
weekday_U5900_U590001_17,20:15:00,20:45:00,1800,0
weekday_U5900_U590002_18,20:00:00,20:30:00,1800,0
weekday_U5900_U590001_18,21:05:00,21:35:00,1800,0
weekday_U5900_U590002_19,21:00:00,22:30:00,1800,0
weekday_U5900_U590001_19,22:00:00,23:30:00,1800,0
weekday_U5900_U590002_20,23:00:00,24:00:00,1800,0
weekday_U5900_U590001_21,06:15:00,06:16:00,900,0
weekday_U1710_U171002_0,05:30:00,05:50:00,1200,0
weekday_U1710_U171001_0,06:40:00,07:40:00,1200,0
weekday_U1710_U171002_1,05:50:00,06:10:00,1200,0
weekday_U1710_U171001_1,07:10:00,07:50:00,1200,0
weekday_U1710_U171002_2,06:10:00,06:30:00,1200,0
weekday_U1710_U171001_2,07:50:00,08:25:00,1200,0
weekday_U1710_U171002_3,06:30:00,06:50:00,1200,0
weekday_U1710_U171001_3,08:25:00,09:25:00,1200,0
weekday_U1710_U171002_4,06:50:00,07:25:00,1200,0
weekday_U1710_U171001_4,08:45:00,09:45:00,1200,0
weekday_U1710_U171002_5,07:25:00,08:00:00,2100,0
weekday_U1710_U171001_5,09:20:00,10:20:00,2100,0
weekday_U1710_U171002_6,08:00:00,08:35:00,2100,0
weekday_U1710_U171001_6,09:55:00,11:00:00,2100,0
weekday_U1710_U171002_7,08:35:00,15:00:00,2100,0
weekday_U1710_U171001_7,10:10:00,16:35:00,2100,0
weekday_U1710_U171002_8,15:35:00,16:45:00,2100,0
weekday_U1710_U171001_8,17:10:00,18:20:00,2100,0
weekday_U1710_U171002_9,17:20:00,17:55:00,2100,0
weekday_U1710_U171001_9,18:50:00,20:25:00,2100,0
weekday_U1710_U171002_10,17:55:00,18:25:00,2100,0
weekday_U1710_U171001_10,19:25:00,21:00:00,2100,0
weekday_U1710_U171002_11,18:30:00,19:15:00,2100,0
weekday_U1710_U171001_11,20:00:00,21:10:00,2100,0
weekday_U1710_U171002_12,19:15:00,20:00:00,2700,0
weekday_U1710_U171001_12,20:35:00,21:45:00,2700,0
weekday_U1710_U171002_13,20:00:00,20:45:00,2700,0
weekday_U1710_U171001_13,21:20:00,22:30:00,2700,0
weekday_U1710_U171002_14,20:45:00,21:30:00,2700,0
weekday_U1710_U171001_14,21:51:00,22:36:00,2700,0
weekday_U1710_U171002_15,22:15:00,23:00:00,2700,0
weekday_U1710_U171001_15,23:16:00,24:01:00,2700,0
weekend_U5900_U590002_0,05:30:00,05:45:00,900,0
weekend_U5900_U590001_0,06:25:00,06:40:00,900,0
weekend_U5900_U590002_1,06:00:00,06:10:00,600,0
weekend_U5900_U590001_1,07:00:00,07:15:00,600,0
weekend_U5900_U590002_2,06:20:00,06:30:00,600,0
weekend_U5900_U590001_2,07:25:00,07:35:00,600,0
weekend_U5900_U590002_3,06:45:00,07:00:00,900,0
weekend_U5900_U590001_3,07:55:00,08:05:00,900,0
weekend_U5900_U590002_4,07:15:00,07:30:00,900,0
weekend_U5900_U590001_4,08:25:00,08:40:00,900,0
weekend_U5900_U590002_5,07:45:00,08:15:00,1800,0
weekend_U5900_U590001_5,08:50:00,09:25:00,1800,0
weekend_U5900_U590002_6,08:45:00,09:00:00,900,0
weekend_U5900_U590001_6,09:55:00,10:10:00,900,0
weekend_U5900_U590002_7,09:20:00,09:40:00,1200,0
weekend_U5900_U590001_7,10:30:00,10:55:00,1200,0
weekend_U5900_U590002_8,10:00:00,10:45:00,900,0
weekend_U5900_U590001_8,11:15:00,12:00:00,900,0
weekend_U5900_U590002_9,11:00:00,11:30:00,1800,0
weekend_U5900_U590001_9,12:05:00,12:45:00,1800,0
weekend_U5900_U590002_10,12:00:00,12:15:00,900,0
weekend_U5900_U590001_10,13:15:00,13:30:00,900,0
weekend_U5900_U590002_11,12:35:00,13:15:00,1200,0
weekend_U5900_U590001_11,13:50:00,14:30:00,1200,0
weekend_U5900_U590002_12,13:30:00,14:15:00,900,0
weekend_U5900_U590001_12,14:45:00,15:30:00,900,0
weekend_U5900_U590002_13,14:45:00,15:15:00,1800,0
weekend_U5900_U590001_13,16:00:00,16:30:00,1800,0
weekend_U5900_U590002_14,15:30:00,16:30:00,1200,0
weekend_U5900_U590001_14,16:45:00,17:45:00,1200,0
weekend_U5900_U590002_15,16:45:00,17:00:00,900,0
weekend_U5900_U590001_15,18:00:00,18:20:00,900,0
weekend_U5900_U590002_16,17:15:00,17:30:00,900,0
weekend_U5900_U590001_16,18:30:00,18:45:00,900,0
weekend_U5900_U590002_17,18:00:00,18:20:00,1200,0
weekend_U5900_U590001_17,19:15:00,19:35:00,1200,0
weekend_U5900_U590002_18,18:50:00,19:10:00,600,0
weekend_U5900_U590001_18,20:05:00,20:25:00,600,0
weekend_U5900_U590002_19,19:30:00,20:00:00,1800,0
weekend_U5900_U590001_19,20:45:00,21:05:00,1800,0
weekend_U5900_U590002_20,20:30:00,21:00:00,1800,0
weekend_U5900_U590001_20,21:35:00,22:00:00,1800,0
weekend_U5900_U590002_21,21:15:00,22:00:00,900,0
weekend_U5900_U590001_21,22:15:00,23:00:00,900,0
weekend_U5900_U590002_22,22:30:00,23:00:00,1800,0
weekend_U5900_U590001_22,23:30:00,23:35:00,1800,0
weekend_U5900_U590002_23,23:00:00,23:30:00,1800,0
weekday_U5800_U580002_0,06:00:00,07:00:00,1200,0
weekday_U5800_U580002_1,07:30:00,16:00:00,1800,0
weekday_U5800_U580002_2,16:20:00,17:00:00,1200,0
weekday_U5800_U580002_3,17:30:00,18:15:00,2700,0
weekday_U5800_U580002_4,19:00:00,22:00:00,3600,0
weekend_T2010_T201002_0,05:30:00,06:20:00,1500,0
weekend_T2010_T201001_0,05:58:00,06:48:00,1500,0
weekend_T2010_T201002_1,06:45:00,07:15:00,1500,0
weekend_T2010_T201001_1,07:19:00,07:49:00,1500,0
weekend_T2010_T201002_2,07:15:00,07:45:00,1800,0
weekend_T2010_T201001_2,07:49:00,08:19:00,1800,0
weekend_T2010_T201002_3,08:15:00,08:45:00,1800,0
weekend_T2010_T201001_3,08:52:00,09:22:00,1800,0
weekend_T2010_T201002_4,08:45:00,09:15:00,1800,0
weekend_T2010_T201001_4,09:22:00,09:52:00,1800,0
weekend_T2010_T201002_5,09:50:00,12:45:00,2100,0
weekend_T2010_T201001_5,10:27:00,13:22:00,2100,0
weekend_T2010_T201002_6,13:20:00,13:55:00,2100,0
weekend_T2010_T201001_6,14:02:00,14:37:00,2100,0
weekend_T2010_T201002_7,13:55:00,18:00:00,2100,0
